,text,sentiment
791,어제 꾼 꿈 내용 정확히 기억하고있다 나는 궁도부 주장이였고 어는 고교에서 부활동을 소개하는데에서 내가 자기소개를 하는데  그 내용이 안녕하세요   세 저기압 궁도부에서 주장을 맡고있는 고독한 왕자님입니다하고 머리 쓸어넘기고 꿈 깸 ,joy
792, 오빠 기다리다 얼떨결에 들어간 이곳명품천지 온몸이 명품       화장실에 짱박혀 있다가 나왔음 무서운 곳이였어Instasize압구정갤러리아명품관east여길봐도저길봐도명품천지손님들도온몸이명품스칠까두려웠음나는야쫄보화장실밖은위험해나만처다보는듯두려웠음안좋은추억이동내무서워화장실셀카셀피셀기꾼아이폰  오빠 기다리다 얼떨결에 들어간 이  년 전   오빠 기다리다 얼떨결에 들어간 이곳명품천지 온몸이 명품       화장실에 짱박혀 있다가 나왔음 무서운 곳이였어Instasize 압구정 갤러리아명품관east 여길봐도저길봐도 명품천지 손님들도 온몸이 명품 스칠까두려웠음 나는야 쫄보 화장실 밖은위험해 나만처다보는듯 두려웠음 안좋은추억 이동내 무서워화장실셀카 셀피 셀기꾼 아이폰  ,fear
793,걸오도령이 말씀하십니다 돌아버리는 줄 알았으니깐나는 걸오 너땜에 돌아버리는줄 알아따  안되겠다 너 너 임마 앞으로 내 눈 앞에 꼭 붙어 있어라 어딜가든 뭘 하든 내 눈앞에 꼭 붙어 있으라고 돌아버리는줄 알았으니깐 걸오도령이 저렇게 mm방금 전  걸오도령이 말씀하십니다 돌아버리는 줄 알았으니깐나는 걸오 너땜에 돌아버리는줄 알아따  안되겠다 너 너 임마 앞으로 내 눈 앞에 꼭 붙어 있어라 어딜가든 뭘 하든 내 눈앞에 꼭 붙어 있으라고 돌아버리는줄 알았으니깐 걸오도령이 저렇게 ,anger
794,잊고 싶다 한다고 잊혀지나요 아직 너를 좋아하는데 그게 어찌 가능하겠어 마음을 간직한다고 해서 오지 않을 너란걸 알지만 너와 함께한 시간 추억이 나에겐 여전히 소중하기만 하네 많이 사랑해서 그래서 너를 잃을까 불안해서 그래서 널 그토록 구속하려고만 했었어 이제는 너를 좋아할 수도 없는데 미워하는건 더 안될꺼 같아 여전히 니가 그립고 그냥 너라서 보고싶고 잊을 수 없고 그냥 너라서 여전히 좋다 다른이가 아니라 너라서,sadness
795,졸작 스트레스가 끝나게 해주세요 ρ 졸작준비중 이제마지막 사망년 힘들다 화이팅졸작 스트레스가 끝나게 해주세요  시간 전  졸작 스트레스가 끝나게 해주세요 ρ 졸작준비중 이제마지막 사망년 힘들다 화이팅 ,sadness
796,신비아파트케이크조금무서웠음  민트나 하늘색 계열로 원하셔서 만들어 드린 신비아파트케이크 요즘 아이들 사이에서 신비아파트가 엄청 유행이라지요 요거 문의 주시는 분들 많으신데 피규어 구하기가 쉽지 않은가봐요 아이싱도 장식도 메리골드 케이크  년 전  신비아파트케이크조금무서웠음  민트나 하늘색 계열로 원하셔서 만들어 드린 신비아파트케이크 요즘 아이들 사이에서 신비아파트가 엄청 유행이라지요 요거 문의 주시는 분들 많으신데 피규어 구하기가 쉽지 않은가봐요 아이싱도 장식도 ,fear
797,친정엄마가 내어준 혼수그릇 내가 뜨악했던 이유 모성애 엄마마음 부모   조영지 기자오마이뉴스 일 전  친정엄마가 내어준 혼수그릇 내가 뜨악했던 이유 모성애 엄마마음 부모   조영지 기자,love
798,월드 오브 워쉽에리히 뢰벤하르트   시나리오 적폐네거기다 곧 슈투카 고유의 제리코 나팔 소리도 들어올거라   공격기하고 폭격기가 정규 티어보다 훨씬 훌륭한데 뇌격기가 살짝 아쉬운거 빼고는 단점이 없는 듯 사실 뇌격기도 느리고 사거리가 긴 어뢰가 여러가지로 심심한 블로그 일 전  월드 오브 워쉽에리히 뢰벤하르트   시나리오 적폐네거기다 곧 슈투카 고유의 제리코 나팔 소리도 들어올거라   공격기하고 폭격기가 정규 티어보다 훨씬 훌륭한데 뇌격기가 살짝 아쉬운거 빼고는 단점이 없는 듯 사실 뇌격기도 느리고 사거리가 긴 어뢰가 ,surprise
799,네가 모르는 나의 아픔을 함부로 이야기하지 말아줘 너의 아픔을 귀로만 들은 나는 과연 눈으로 봤어도 아픔의 크기를 정해서 말했을까 아니 같은 아픔이라도 사람마다 느끼는 감정의 크기는 극과 극이듯 나는 남의 아픔을 마음대로 판단하지 않아 흔히 이렇게 말하곤 하더라고 정말 아파본 사람은 남의 아픔을 알려고 하지 않는다,sadness
800,아니 어제 갑자기 나중에 다시시도해주세요 잘못한것도 없는데 왜  인터넷 검색해도 지인들께 물어봐도 가끔 그런다는 말만 다행이 오늘은 바로 되네요 혹시 가끔외국에서 접속시도했다고 알람오던데 그것땜 누구냐넌 의견을알려주세요만 수십번누름,surprise
801,비오면 나가는거 정말 싫지만 남편 한주 못보니 또 이런 시간 언제 올까싶어 따라왔는데 역시 비오면 나가면 안되  빌려 타는데 도저히 못타겠다고 혼자 차에왔다  옆카페에선 하도록 스피커를 밖에 두셔서 혼자있으면서도 운치있어 좋네,fear
802,고레에다 웃음 가득한 이야기 속에 일순 아주 본격적인 순간이 툭 들어와요 구제 씨의 드라마는 그 점이 멋져요 키키 그런 센스가 빛날 때가 있었지 고레에다 그 부부 컷 말인데요   초인가  초쯤 화면이 그대로 있어요 배우도 딸의 목소리를 듣고 있는 연기를 확실하게 하고요 키키 역시 사람의 마음을 꽉 움켜쥐고 있었던 거야 빛났던 시기에는 내가 보지도 못한 오래전 티비 드라마의 한 장면을 설명하는데 어쩐지 그게 무슨 말인지 이해가 되었다 삶의 아주 작은 부분까지도 섬세하게 관찰하고 기억하는 사람들이 하는 사람의 마음을 꽉 움켜쥐고 있었다는 말 같은 것들,sadness
803,푸른단풍 하트 작년과 다릅니다 일주일이 다릅니다 하루가 다릅니다 녹음이 하루하루 생동감 넘치게 변화고 있습니다 단풍나무도 푸른 별무리로 수 넣고 있네요 오늘 하루 숨을 주셔서 하나님이 지으신 아름다운 세상을 보고 느끼고 사랑하는 이들과 함께 할 수 있도록 제게 허락하신 소중한 일상이 저에게는 큰 은혜이고 감사입니다   분,love
804,화창에서 준비한 어린이날 선물 아이들에게는 시원한 티셔츠 부모님에게는 사랑을 표현하는 감동이벤트까지   사랑을 받으니 사랑을 주었고 사랑받는법을 알게되니 사랑을 나누는 사람이되네요 사랑을 교육하는 따듯한 화창태권도장 사랑은 가까이에 있습니다 화창 화이팅,love
805,예술가의 소명은 새로움과 도전을 모태삼아 그위에서 창의력을 펼쳐내어 사람들에게 즐거움을 주는 역할을 해야한다고 생각합니다 좋은 음악으로 관객의 곁에서 기쁨을 주는 좋은 연주자가 되겠습니다,joy
806, 얼마전 두번째로 참여한 콩쿨에서도 기분좋게 입상성악  준대상 그날은 컨디션이 좋지않아서 불안했는데끝까지 최선을 다하는 너에게 박수를김윤주선생님역시 노력은 배신하지 않는구나너무너무 축하해 그날 의상은 엄마표 퓨전한복느낌 으로  다들 이뿌다고 칭찬받았던날 성악콩쿨 준대상 엄마표한복 축하해 성악레슨 최고 김윤주선생님 감사합니다 모델 워킹 댄스 보컬 스피치 발레 창작 한국무용 레슨 바이올린 피아노 영어 키즈모델 응원해 열정세아 얼마전 두번째로 참여한 콩쿨 시간 전   얼마전 두번째로 참여한 콩쿨에서도 기분좋게 입상성악  준대상 그날은 컨디션이 좋지않아서 불안했는데끝까지 최선을 다하는 너에게 박수를김윤주선생님역시 노력은 배신하지 않는구나너무너무 축하해 그날 의상은 엄마표 퓨전한복느낌 으로  다들 이뿌다고 칭찬받았던날 성악콩쿨 준대상 엄마표한복 축하해 성악레슨 최고 김윤주선생님 감사합니다 모델 워킹 댄스 보컬 스피치 발레 창작 한국무용 레슨 바이올린 피아노 영어 키즈모델 응원해 열정세아 ,joy
807,  여유 혀피어싱 에어프라이어요리     유머   이 여유 에어프라이어요리         유머 오   오오티디   여유 혀피어싱 에어프라 일 전       여유 혀피어싱 에어프라이어요리     유머   이 여유 에어프라이어요리         유머 오   오오티디  ,surprise
808, 월  일내딸임서현 번째생일축하해사랑해우리딸건강히지금처럼만이쁘게크자쪼꼬미로 태어난지 엊그제 같것만생일축하해 내딸 아빠 야간퇴근하면서 케익 사갈께 기다료 월  일내딸임서현 번째생일 시간 전    월  일 내딸 임서현  번째 생일 축하해 사랑해 우리딸 건강히 지금처럼만 이쁘게 크자 쪼꼬미로 태어난지 엊그제 같것만생일축하해 내딸 아빠 야간퇴근하면서 케익 사갈께 기다료,joy
809,     년 첫 프로젝트 완성  block 중  개는 액자해서 작업실에 걸거고 면사포 살며시 얹으며딸아이 시집 보내는 상상으로 울먹였던 block 은나중에 결혼 사진 함께 넣어액자해서 딸아이 줘야지   CrazyQui 극강의실바꿔끼우기작업돌아버리는줄그래서크레이지인게야     년 첫 프로젝트 완성   달 전       년 첫 프로젝트 완성  block 중  개는 액자해서 작업실에 걸거고 면사포 살며시 얹으며딸아이 시집 보내는 상상으로 울먹였던 block 은나중에 결혼 사진 함께 넣어액자해서 딸아이 줘야지   CrazyQui 극강의실바꿔끼우기작업돌아버리는줄 그래서 크레이지인게야 ,anger
